image_id,image_path,articleType,class_id,split
55805,/content/product_visual_search/data/raw/images/55805.jpg,Night suits,80,train
7709,/content/product_visual_search/data/raw/images/7709.jpg,Jeans,51,test
28451,/content/product_visual_search/data/raw/images/28451.jpg,Track Pants,117,val
43960,/content/product_visual_search/data/raw/images/43960.jpg,Shirts,96,train
8741,/content/product_visual_search/data/raw/images/8741.jpg,Shirts,96,test
55039,/content/product_visual_search/data/raw/images/55039.jpg,Lipstick,66,train
19316,/content/product_visual_search/data/raw/images/19316.jpg,Backpacks,2,train
27419,/content/product_visual_search/data/raw/images/27419.jpg,Lounge Pants,67,test
34832,/content/product_visual_search/data/raw/images/34832.jpg,Sports Shoes,103,train
23885,/content/product_visual_search/data/raw/images/23885.jpg,Sports Shoes,103,train
19918,/content/product_visual_search/data/raw/images/19918.jpg,Backpacks,2,test
22359,/content/product_visual_search/data/raw/images/22359.jpg,Shirts,96,train
19124,/content/product_visual_search/data/raw/images/19124.jpg,Flip Flops,36,train
16950,/content/product_visual_search/data/raw/images/16950.jpg,Sunglasses,106,train
49654,/content/product_visual_search/data/raw/images/49654.jpg,Skirts,100,val
48786,/content/product_visual_search/data/raw/images/48786.jpg,Pendant,83,train
2049,/content/product_visual_search/data/raw/images/2049.jpg,Tshirts,123,val
17882,/content/product_visual_search/data/raw/images/17882.jpg,Innerwear Vests,49,val
44977,/content/product_visual_search/data/raw/images/44977.jpg,Watches,129,train
33019,/content/product_visual_search/data/raw/images/33019.jpg,Kurtas,57,train
41439,/content/product_visual_search/data/raw/images/41439.jpg,Sports Shoes,103,test
39523,/content/product_visual_search/data/raw/images/39523.jpg,Trolley Bag,120,val
52812,/content/product_visual_search/data/raw/images/52812.jpg,Wallets,128,val
11349,/content/product_visual_search/data/raw/images/11349.jpg,Jeans,51,train
24892,/content/product_visual_search/data/raw/images/24892.jpg,Tshirts,123,train
58514,/content/product_visual_search/data/raw/images/58514.jpg,Tops,116,test
33825,/content/product_visual_search/data/raw/images/33825.jpg,Sports Shoes,103,val
25940,/content/product_visual_search/data/raw/images/25940.jpg,Scarves,94,train
38637,/content/product_visual_search/data/raw/images/38637.jpg,Tshirts,123,test
5896,/content/product_visual_search/data/raw/images/5896.jpg,Casual Shoes,18,train
4944,/content/product_visual_search/data/raw/images/4944.jpg,Shirts,96,train
10861,/content/product_visual_search/data/raw/images/10861.jpg,Tshirts,123,val
59600,/content/product_visual_search/data/raw/images/59600.jpg,Sarees,93,train
42846,/content/product_visual_search/data/raw/images/42846.jpg,Handbags,44,val
35128,/content/product_visual_search/data/raw/images/35128.jpg,Bracelet,13,train
47508,/content/product_visual_search/data/raw/images/47508.jpg,Briefs,14,train
54923,/content/product_visual_search/data/raw/images/54923.jpg,Capris,16,train
43994,/content/product_visual_search/data/raw/images/43994.jpg,Deodorant,25,train
17278,/content/product_visual_search/data/raw/images/17278.jpg,Tshirts,123,test
31588,/content/product_visual_search/data/raw/images/31588.jpg,Tshirts,123,val
49492,/content/product_visual_search/data/raw/images/49492.jpg,Casual Shoes,18,train
18230,/content/product_visual_search/data/raw/images/18230.jpg,Tshirts,123,train
23871,/content/product_visual_search/data/raw/images/23871.jpg,Tshirts,123,train
9667,/content/product_visual_search/data/raw/images/9667.jpg,Shirts,96,train
16198,/content/product_visual_search/data/raw/images/16198.jpg,Tracksuits,118,train
3953,/content/product_visual_search/data/raw/images/3953.jpg,Tshirts,123,test
29745,/content/product_visual_search/data/raw/images/29745.jpg,Watches,129,train
28697,/content/product_visual_search/data/raw/images/28697.jpg,Kurtas,57,train
12538,/content/product_visual_search/data/raw/images/12538.jpg,Track Pants,117,train
8587,/content/product_visual_search/data/raw/images/8587.jpg,Shirts,96,test
42248,/content/product_visual_search/data/raw/images/42248.jpg,Tops,116,val
48772,/content/product_visual_search/data/raw/images/48772.jpg,Pendant,83,val
17876,/content/product_visual_search/data/raw/images/17876.jpg,Innerwear Vests,49,train
30668,/content/product_visual_search/data/raw/images/30668.jpg,Sunglasses,106,val
9455,/content/product_visual_search/data/raw/images/9455.jpg,Shirts,96,test
18002,/content/product_visual_search/data/raw/images/18002.jpg,Capris,16,test
44983,/content/product_visual_search/data/raw/images/44983.jpg,Watches,129,train
38405,/content/product_visual_search/data/raw/images/38405.jpg,Belts,7,train
53934,/content/product_visual_search/data/raw/images/53934.jpg,Handbags,44,train
1638,/content/product_visual_search/data/raw/images/1638.jpg,Swimwear,111,train
25188,/content/product_visual_search/data/raw/images/25188.jpg,Handbags,44,train
24866,/content/product_visual_search/data/raw/images/24866.jpg,Belts,7,train
53108,/content/product_visual_search/data/raw/images/53108.jpg,Earrings,29,train
21528,/content/product_visual_search/data/raw/images/21528.jpg,Handbags,44,train
59432,/content/product_visual_search/data/raw/images/59432.jpg,Handbags,44,train
32903,/content/product_visual_search/data/raw/images/32903.jpg,Shorts,98,train
6079,/content/product_visual_search/data/raw/images/6079.jpg,Tshirts,123,train
12960,/content/product_visual_search/data/raw/images/12960.jpg,Sports Shoes,103,train
29321,/content/product_visual_search/data/raw/images/29321.jpg,Tshirts,123,train
9031,/content/product_visual_search/data/raw/images/9031.jpg,Casual Shoes,18,test
18466,/content/product_visual_search/data/raw/images/18466.jpg,Perfume and Body Mist,84,train
26369,/content/product_visual_search/data/raw/images/26369.jpg,Shirts,96,train
33489,/content/product_visual_search/data/raw/images/33489.jpg,Shirts,96,train
59056,/content/product_visual_search/data/raw/images/59056.jpg,Casual Shoes,18,train
15379,/content/product_visual_search/data/raw/images/15379.jpg,Casual Shoes,18,val
45409,/content/product_visual_search/data/raw/images/45409.jpg,Flats,35,train
56822,/content/product_visual_search/data/raw/images/56822.jpg,Trousers,121,val
58184,/content/product_visual_search/data/raw/images/58184.jpg,Handbags,44,train
40947,/content/product_visual_search/data/raw/images/40947.jpg,Tshirts,123,train
39381,/content/product_visual_search/data/raw/images/39381.jpg,Jeans,51,test
15977,/content/product_visual_search/data/raw/images/15977.jpg,Shirts,96,train
32769,/content/product_visual_search/data/raw/images/32769.jpg,Tshirts,123,train
10439,/content/product_visual_search/data/raw/images/10439.jpg,Tshirts,123,train
59264,/content/product_visual_search/data/raw/images/59264.jpg,Watches,129,train
14099,/content/product_visual_search/data/raw/images/14099.jpg,Tops,116,train
1852,/content/product_visual_search/data/raw/images/1852.jpg,Tshirts,123,val
30802,/content/product_visual_search/data/raw/images/30802.jpg,Shirts,96,train
51009,/content/product_visual_search/data/raw/images/51009.jpg,Bra,12,val
29113,/content/product_visual_search/data/raw/images/29113.jpg,Socks,101,train
7399,/content/product_visual_search/data/raw/images/7399.jpg,Formal Shoes,38,train
26967,/content/product_visual_search/data/raw/images/26967.jpg,Tops,116,val
27089,/content/product_visual_search/data/raw/images/27089.jpg,Kurtas,57,train
48124,/content/product_visual_search/data/raw/images/48124.jpg,Belts,7,train
9203,/content/product_visual_search/data/raw/images/9203.jpg,Sports Shoes,103,train
51835,/content/product_visual_search/data/raw/images/51835.jpg,Briefs,14,train
3739,/content/product_visual_search/data/raw/images/3739.jpg,Caps,17,val
19786,/content/product_visual_search/data/raw/images/19786.jpg,Tshirts,123,train
44948,/content/product_visual_search/data/raw/images/44948.jpg,Sports Shoes,103,train
24091,/content/product_visual_search/data/raw/images/24091.jpg,Tshirts,123,train
57563,/content/product_visual_search/data/raw/images/57563.jpg,Lipstick,66,train
33026,/content/product_visual_search/data/raw/images/33026.jpg,Kurtas,57,val
41406,/content/product_visual_search/data/raw/images/41406.jpg,Tshirts,123,train
11376,/content/product_visual_search/data/raw/images/11376.jpg,Tops,116,train
25143,/content/product_visual_search/data/raw/images/25143.jpg,Clutches,21,test
44174,/content/product_visual_search/data/raw/images/44174.jpg,Fragrance Gift Set,40,train
5253,/content/product_visual_search/data/raw/images/5253.jpg,Duffel Bag,27,train
20431,/content/product_visual_search/data/raw/images/20431.jpg,Wallets,128,train
14604,/content/product_visual_search/data/raw/images/14604.jpg,Socks,101,train
4381,/content/product_visual_search/data/raw/images/4381.jpg,Tshirts,123,train
46623,/content/product_visual_search/data/raw/images/46623.jpg,Backpacks,2,train
19927,/content/product_visual_search/data/raw/images/19927.jpg,Sandals,92,val
7504,/content/product_visual_search/data/raw/images/7504.jpg,Tshirts,123,train
22366,/content/product_visual_search/data/raw/images/22366.jpg,Tshirts,123,train
3998,/content/product_visual_search/data/raw/images/3998.jpg,Flip Flops,36,train
51694,/content/product_visual_search/data/raw/images/51694.jpg,Sunglasses,106,val
16153,/content/product_visual_search/data/raw/images/16153.jpg,Formal Shoes,38,val
17081,/content/product_visual_search/data/raw/images/17081.jpg,Wallets,128,train
50746,/content/product_visual_search/data/raw/images/50746.jpg,Formal Shoes,38,train
34203,/content/product_visual_search/data/raw/images/34203.jpg,Track Pants,117,train
55234,/content/product_visual_search/data/raw/images/55234.jpg,Foundation and Primer,39,val
13421,/content/product_visual_search/data/raw/images/13421.jpg,Tshirts,123,train
27614,/content/product_visual_search/data/raw/images/27614.jpg,Trousers,121,train
22154,/content/product_visual_search/data/raw/images/22154.jpg,Formal Shoes,38,test
16361,/content/product_visual_search/data/raw/images/16361.jpg,Shirts,96,train
46411,/content/product_visual_search/data/raw/images/46411.jpg,Sweatshirts,110,train
7736,/content/product_visual_search/data/raw/images/7736.jpg,Caps,17,train
34031,/content/product_visual_search/data/raw/images/34031.jpg,Shirts,96,train
50574,/content/product_visual_search/data/raw/images/50574.jpg,Trunk,122,train
22968,/content/product_visual_search/data/raw/images/22968.jpg,Backpacks,2,train
3396,/content/product_visual_search/data/raw/images/3396.jpg,Handbags,44,val
31543,/content/product_visual_search/data/raw/images/31543.jpg,Tshirts,123,train
55006,/content/product_visual_search/data/raw/images/55006.jpg,Lip Gloss,63,train
19329,/content/product_visual_search/data/raw/images/19329.jpg,Casual Shoes,18,test
13613,/content/product_visual_search/data/raw/images/13613.jpg,Innerwear Vests,49,test
27426,/content/product_visual_search/data/raw/images/27426.jpg,Shorts,98,train
2244,/content/product_visual_search/data/raw/images/2244.jpg,Tshirts,123,train
43163,/content/product_visual_search/data/raw/images/43163.jpg,Watches,129,val
33214,/content/product_visual_search/data/raw/images/33214.jpg,Tunics,124,val
10096,/content/product_visual_search/data/raw/images/10096.jpg,Sports Shoes,103,train
11144,/content/product_visual_search/data/raw/images/11144.jpg,Shirts,96,test
25371,/content/product_visual_search/data/raw/images/25371.jpg,Innerwear Vests,49,test
20603,/content/product_visual_search/data/raw/images/20603.jpg,Handbags,44,train
58719,/content/product_visual_search/data/raw/images/58719.jpg,Kurtas,57,train
11978,/content/product_visual_search/data/raw/images/11978.jpg,Sandals,92,train
36766,/content/product_visual_search/data/raw/images/36766.jpg,Watches,129,train
45294,/content/product_visual_search/data/raw/images/45294.jpg,Watches,129,test
52223,/content/product_visual_search/data/raw/images/52223.jpg,Necklace and Chains,78,train
34455,/content/product_visual_search/data/raw/images/34455.jpg,Heels,47,val
6280,/content/product_visual_search/data/raw/images/6280.jpg,Tshirts,123,train
46075,/content/product_visual_search/data/raw/images/46075.jpg,Belts,7,train
35587,/content/product_visual_search/data/raw/images/35587.jpg,Sandals,92,train
7352,/content/product_visual_search/data/raw/images/7352.jpg,Tshirts,123,train
27042,/content/product_visual_search/data/raw/images/27042.jpg,Clutches,21,train
2620,/content/product_visual_search/data/raw/images/2620.jpg,Tshirts,123,train
43507,/content/product_visual_search/data/raw/images/43507.jpg,Tshirts,123,test
28836,/content/product_visual_search/data/raw/images/28836.jpg,Kurtas,57,train
31127,/content/product_visual_search/data/raw/images/31127.jpg,Dresses,26,train
26190,/content/product_visual_search/data/raw/images/26190.jpg,Perfume and Body Mist,84,test
55462,/content/product_visual_search/data/raw/images/55462.jpg,Lipstick,66,train
11520,/content/product_visual_search/data/raw/images/11520.jpg,Jeans,51,val
25715,/content/product_visual_search/data/raw/images/25715.jpg,Caps,17,test
41250,/content/product_visual_search/data/raw/images/41250.jpg,Belts,7,val
40382,/content/product_visual_search/data/raw/images/40382.jpg,Tops,116,train
38298,/content/product_visual_search/data/raw/images/38298.jpg,Wallets,128,train
57335,/content/product_visual_search/data/raw/images/57335.jpg,Bra,12,train
52647,/content/product_visual_search/data/raw/images/52647.jpg,Handbags,44,train
20267,/content/product_visual_search/data/raw/images/20267.jpg,Heels,47,train
14052,/content/product_visual_search/data/raw/images/14052.jpg,Shirts,96,train
53795,/content/product_visual_search/data/raw/images/53795.jpg,Tshirts,123,val
44722,/content/product_visual_search/data/raw/images/44722.jpg,Flip Flops,36,train
5405,/content/product_visual_search/data/raw/images/5405.jpg,Sports Shoes,103,train
39178,/content/product_visual_search/data/raw/images/39178.jpg,Kurtas,57,test
32590,/content/product_visual_search/data/raw/images/32590.jpg,Shorts,98,test
11712,/content/product_visual_search/data/raw/images/11712.jpg,Shirts,96,val
25527,/content/product_visual_search/data/raw/images/25527.jpg,Shirts,96,train
57107,/content/product_visual_search/data/raw/images/57107.jpg,Tops,116,train
20869,/content/product_visual_search/data/raw/images/20869.jpg,Sandals,92,train
33442,/content/product_visual_search/data/raw/images/33442.jpg,Handbags,44,val
58973,/content/product_visual_search/data/raw/images/58973.jpg,Perfume and Body Mist,84,val
